Local time,Open,High,Low,Close,Volume
08.05.2017 23:00:00.000 GMT+0200,1.29364,1.29608,1.29026,1.29307,154070.29110000003
09.05.2017 23:00:00.000 GMT+0200,1.29306,1.29879,1.29276,1.29375,145614.4491
10.05.2017 23:00:00.000 GMT+0200,1.29375,1.29484,1.28491,1.28867,166518.22009999998
11.05.2017 23:00:00.000 GMT+0200,1.28849,1.28995,1.28447,1.28848,157315.6195
14.05.2017 23:00:00.000 GMT+0200,1.28752,1.29405,1.28752,1.28920,147730.57129999998
15.05.2017 23:00:00.000 GMT+0200,1.28920,1.29571,1.28654,1.29155,157366.36949999997
16.05.2017 23:00:00.000 GMT+0200,1.29155,1.29906,1.29058,1.29690,166135.78929999997
17.05.2017 23:00:00.000 GMT+0200,1.29689,1.30476,1.28892,1.29348,188982.42019999996
18.05.2017 23:00:00.000 GMT+0200,1.29333,1.30398,1.29198,1.30349,152028.95879999996
21.05.2017 23:00:00.000 GMT+0200,1.29901,1.30429,1.29654,1.29998,153473.3903
22.05.2017 23:00:00.000 GMT+0200,1.29988,1.30335,1.29529,1.29603,160851.2811
23.05.2017 23:00:00.000 GMT+0200,1.29603,1.29988,1.29270,1.29725,140322.94900000002
24.05.2017 23:00:00.000 GMT+0200,1.29726,1.30149,1.29316,1.29405,123356.53009999999
25.05.2017 23:00:00.000 GMT+0200,1.29401,1.29468,1.27754,1.28032,141173.37090000004
28.05.2017 23:00:00.000 GMT+0200,1.28008,1.28499,1.27974,1.28375,85624.5596
29.05.2017 23:00:00.000 GMT+0200,1.28375,1.28882,1.27940,1.28569,124210.69080000003
30.05.2017 23:00:00.000 GMT+0200,1.28569,1.29208,1.27692,1.28881,149298.7296
31.05.2017 23:00:00.000 GMT+0200,1.28881,1.29157,1.28297,1.28792,130140.23929999999
01.06.2017 23:00:00.000 GMT+0200,1.28792,1.29034,1.28457,1.28894,112862.18019999999
04.06.2017 23:00:00.000 GMT+0200,1.28570,1.29407,1.28560,1.29039,98701.20010000002
05.06.2017 23:00:00.000 GMT+0200,1.29030,1.29493,1.28718,1.29076,110740.88089999999
06.06.2017 23:00:00.000 GMT+0200,1.29061,1.29687,1.28873,1.29591,123368.47839999998
07.06.2017 23:00:00.000 GMT+0200,1.29591,1.29774,1.29079,1.29506,123291.51079999999
08.06.2017 23:00:00.000 GMT+0200,1.29556,1.29563,1.26352,1.27365,218472.72940000004
11.06.2017 23:00:00.000 GMT+0200,1.27133,1.27693,1.26385,1.26571,138134.2101
12.06.2017 23:00:00.000 GMT+0200,1.26568,1.27565,1.26418,1.27517,126153.21029999999
13.06.2017 23:00:00.000 GMT+0200,1.27522,1.28177,1.27233,1.27484,160979.1494
14.06.2017 23:00:00.000 GMT+0200,1.27499,1.27953,1.26902,1.27543,147290.45129999996
15.06.2017 23:00:00.000 GMT+0200,1.27543,1.28052,1.27505,1.27726,126007.8107
18.06.2017 23:00:00.000 GMT+0200,1.27553,1.28144,1.27233,1.27359,129114.23049999999
19.06.2017 23:00:00.000 GMT+0200,1.27359,1.27577,1.26029,1.26290,171380.35939999993
20.06.2017 23:00:00.000 GMT+0200,1.26276,1.27098,1.25890,1.26705,137147.58889999997
21.06.2017 23:00:00.000 GMT+0200,1.26704,1.26911,1.26541,1.26814,133089.05
22.06.2017 23:00:00.000 GMT+0200,1.26815,1.27444,1.26753,1.27159,120867.12859999998
25.06.2017 23:00:00.000 GMT+0200,1.27330,1.27594,1.27061,1.27223,116295.57909999999
26.06.2017 23:00:00.000 GMT+0200,1.27220,1.28608,1.27160,1.28138,143518.7299
27.06.2017 23:00:00.000 GMT+0200,1.28137,1.29720,1.27936,1.29240,174963.58200000002
28.06.2017 23:00:00.000 GMT+0200,1.29240,1.30152,1.29223,1.30038,154233.90080000003
29.06.2017 23:00:00.000 GMT+0200,1.30045,1.30298,1.29459,1.30183,147003.89880000002
02.07.2017 23:00:00.000 GMT+0200,1.30039,1.30232,1.29317,1.29363,130108.69969999998
03.07.2017 23:00:00.000 GMT+0200,1.29348,1.29587,1.29122,1.29162,148447.7091
04.07.2017 23:00:00.000 GMT+0200,1.29163,1.29476,1.28930,1.29337,136509.1912
05.07.2017 23:00:00.000 GMT+0200,1.29343,1.29834,1.29195,1.29712,133658.37949999998
06.07.2017 23:00:00.000 GMT+0200,1.29697,1.29745,1.28666,1.28864,121610.19960000002
09.07.2017 23:00:00.000 GMT+0200,1.28767,1.29079,1.28546,1.28799,96908.7001
10.07.2017 23:00:00.000 GMT+0200,1.28795,1.29271,1.28308,1.28434,115151.23990000002
11.07.2017 23:00:00.000 GMT+0200,1.28425,1.29073,1.28116,1.28821,147672.4103
12.07.2017 23:00:00.000 GMT+0200,1.28823,1.29549,1.28790,1.29362,133013.4002
13.07.2017 23:00:00.000 GMT+0200,1.29361,1.31135,1.29352,1.30973,133741.73169999997
16.07.2017 23:00:00.000 GMT+0200,1.30968,1.31128,1.30465,1.30532,128177.33960000002
17.07.2017 23:00:00.000 GMT+0200,1.30509,1.31253,1.30049,1.30378,151642.01900000003
18.07.2017 23:00:00.000 GMT+0200,1.30379,1.30527,1.30106,1.30203,129719.89879999998
19.07.2017 23:00:00.000 GMT+0200,1.30210,1.30323,1.29329,1.29738,156229.85129999998
20.07.2017 23:00:00.000 GMT+0200,1.29737,1.30195,1.29531,1.29931,125479.93969999999
23.07.2017 23:00:00.000 GMT+0200,1.29878,1.30577,1.29873,1.30278,116379.0409
24.07.2017 23:00:00.000 GMT+0200,1.30280,1.30837,1.30074,1.30231,123948.7401
25.07.2017 23:00:00.000 GMT+0200,1.30232,1.31233,1.29996,1.31212,149029.5007
26.07.2017 23:00:00.000 GMT+0200,1.31212,1.31585,1.30506,1.30649,155683.09180000002
27.07.2017 23:00:00.000 GMT+0200,1.30642,1.31517,1.30618,1.31335,136115.6398
30.07.2017 23:00:00.000 GMT+0200,1.31227,1.32236,1.30970,1.32134,127628.46029999999
31.07.2017 23:00:00.000 GMT+0200,1.32141,1.32442,1.31903,1.32017,128182.85949999999
01.08.2017 23:00:00.000 GMT+0200,1.32017,1.32504,1.31908,1.32220,111144.72029999997
02.08.2017 23:00:00.000 GMT+0200,1.32220,1.32679,1.31123,1.31368,129644.4398
03.08.2017 23:00:00.000 GMT+0200,1.31367,1.31640,1.30238,1.30366,114791.24010000001
06.08.2017 23:00:00.000 GMT+0200,1.30354,1.30589,1.30138,1.30336,94039.25080000001
07.08.2017 23:00:00.000 GMT+0200,1.30335,1.30535,1.29523,1.29907,101956.9699
08.08.2017 23:00:00.000 GMT+0200,1.29907,1.30282,1.29680,1.30033,120160.98019999999
09.08.2017 23:00:00.000 GMT+0200,1.30033,1.30152,1.29513,1.29757,117026.9096
10.08.2017 23:00:00.000 GMT+0200,1.29757,1.30313,1.29393,1.30078,114995.98059999998
13.08.2017 23:00:00.000 GMT+0200,1.29801,1.30217,1.29563,1.29635,109616.05029999999
14.08.2017 23:00:00.000 GMT+0200,1.29634,1.29700,1.28460,1.28680,128165.9087
15.08.2017 23:00:00.000 GMT+0200,1.28680,1.29030,1.28413,1.28896,126877.72999999998
16.08.2017 23:00:00.000 GMT+0200,1.28894,1.29088,1.28525,1.28648,142284.1898
17.08.2017 23:00:00.000 GMT+0200,1.28645,1.29162,1.28313,1.28723,126808.73120000004
20.08.2017 23:00:00.000 GMT+0200,1.28563,1.29163,1.28501,1.28978,103651.42929999997
21.08.2017 23:00:00.000 GMT+0200,1.28978,1.29085,1.28107,1.28225,104748.84969999998
22.08.2017 23:00:00.000 GMT+0200,1.28224,1.28334,1.27795,1.27973,120271.81989999999
23.08.2017 23:00:00.000 GMT+0200,1.27974,1.28367,1.27738,1.27993,121222.9694
24.08.2017 23:00:00.000 GMT+0200,1.27989,1.28887,1.27941,1.28761,142801.47069999998
27.08.2017 23:00:00.000 GMT+0200,1.29246,1.29427,1.28734,1.29306,112100.9703
28.08.2017 23:00:00.000 GMT+0200,1.29309,1.29783,1.29146,1.29172,150540.57899999997
29.08.2017 23:00:00.000 GMT+0200,1.29171,1.29379,1.28785,1.29239,129930.20999999999
30.08.2017 23:00:00.000 GMT+0200,1.29232,1.29349,1.28526,1.29286,139620.4706
31.08.2017 23:00:00.000 GMT+0200,1.29286,1.29951,1.29051,1.29507,138095.5508
03.09.2017 23:00:00.000 GMT+0200,1.29602,1.29662,1.29125,1.29298,110760.74950000002
04.09.2017 23:00:00.000 GMT+0200,1.29298,1.30423,1.29088,1.30288,149203.48919999998
05.09.2017 23:00:00.000 GMT+0200,1.30288,1.30819,1.30183,1.30408,134997.6288
06.09.2017 23:00:00.000 GMT+0200,1.30408,1.31155,1.30325,1.31000,158476.24009999997
07.09.2017 23:00:00.000 GMT+0200,1.30993,1.32240,1.30939,1.31915,156852.15000000002
10.09.2017 23:00:00.000 GMT+0200,1.31811,1.32222,1.31607,1.31616,133857.41069999998
11.09.2017 23:00:00.000 GMT+0200,1.31598,1.32981,1.31587,1.32823,142774.02870000002
12.09.2017 23:00:00.000 GMT+0200,1.32823,1.33289,1.31836,1.32073,139469.47030000002
13.09.2017 23:00:00.000 GMT+0200,1.32073,1.34053,1.31488,1.33950,167729.0403
14.09.2017 23:00:00.000 GMT+0200,1.33950,1.36165,1.33811,1.35937,179411.98919999998
17.09.2017 23:00:00.000 GMT+0200,1.35556,1.36183,1.34647,1.34935,158973.70119999998
18.09.2017 23:00:00.000 GMT+0200,1.34938,1.35514,1.34683,1.35064,157352.95070000002
19.09.2017 23:00:00.000 GMT+0200,1.35064,1.36574,1.34516,1.34934,246707.8288
20.09.2017 23:00:00.000 GMT+0200,1.34931,1.35863,1.34707,1.35748,219051.9194
21.09.2017 23:00:00.000 GMT+0200,1.35745,1.35959,1.34496,1.34934,238588.84149999998
24.09.2017 23:00:00.000 GMT+0200,1.34855,1.35706,1.34310,1.34646,166939.4506
25.09.2017 23:00:00.000 GMT+0200,1.34646,1.35140,1.34094,1.34587,156266.71949999998
26.09.2017 23:00:00.000 GMT+0200,1.34587,1.34612,1.33635,1.33844,163387.132
27.09.2017 23:00:00.000 GMT+0200,1.33848,1.34553,1.33429,1.34395,163814.7302
28.09.2017 23:00:00.000 GMT+0200,1.34394,1.34428,1.33496,1.33953,151574.72129999998
01.10.2017 23:00:00.000 GMT+0200,1.33689,1.34021,1.32563,1.32750,149677.18970000002
02.10.2017 23:00:00.000 GMT+0200,1.32740,1.32876,1.32219,1.32375,142376.6594
03.10.2017 23:00:00.000 GMT+0200,1.32375,1.32915,1.32350,1.32479,153907.01890000002
04.10.2017 23:00:00.000 GMT+0200,1.32449,1.32498,1.31076,1.31179,143141.41890000002
05.10.2017 23:00:00.000 GMT+0200,1.31180,1.31211,1.30270,1.30645,150238.01129999998
08.10.2017 23:00:00.000 GMT+0200,1.30886,1.31836,1.30747,1.31400,110674.8502
09.10.2017 23:00:00.000 GMT+0200,1.31414,1.32253,1.31305,1.32025,132027.98939999996
10.10.2017 23:00:00.000 GMT+0200,1.32026,1.32343,1.31752,1.32222,122496.15999999997
11.10.2017 23:00:00.000 GMT+0200,1.32218,1.32902,1.31213,1.32599,159141.80900000004
12.10.2017 23:00:00.000 GMT+0200,1.32596,1.33375,1.32467,1.32823,153536.30010000002
15.10.2017 23:00:00.000 GMT+0200,1.32858,1.33115,1.32252,1.32493,117832.18
16.10.2017 23:00:00.000 GMT+0200,1.32501,1.32869,1.31545,1.31887,136629.46119999996
17.10.2017 23:00:00.000 GMT+0200,1.31880,1.32114,1.31399,1.32045,131357.50979999997
18.10.2017 23:00:00.000 GMT+0200,1.32042,1.32281,1.31288,1.31551,158085.60829999996
19.10.2017 23:00:00.000 GMT+0200,1.31563,1.32003,1.30876,1.31871,152497.35000000003
22.10.2017 23:00:00.000 GMT+0200,1.31817,1.32267,1.31576,1.31966,123163.85939999999
23.10.2017 23:00:00.000 GMT+0200,1.31963,1.32274,1.31132,1.31308,127492.5998
24.10.2017 23:00:00.000 GMT+0200,1.31285,1.32716,1.31099,1.32598,151423.72889999996
25.10.2017 23:00:00.000 GMT+0200,1.32598,1.32790,1.31466,1.31584,134837.45010000002
26.10.2017 23:00:00.000 GMT+0200,1.31598,1.31615,1.30697,1.31247,132439.0404
29.10.2017 22:00:00.000 GMT+0100,1.31087,1.32148,1.31087,1.32071,115072.68969999999
30.10.2017 22:00:00.000 GMT+0100,1.32073,1.32883,1.31914,1.32821,120841.5601
31.10.2017 22:00:00.000 GMT+0100,1.32808,1.33206,1.32403,1.32432,134202.69910000003
01.11.2017 22:00:00.000 GMT+0100,1.32432,1.32988,1.30425,1.30579,179900.69929999998
02.11.2017 22:00:00.000 GMT+0100,1.30573,1.31322,1.30390,1.30738,132511.4699
05.11.2017 23:00:00.000 GMT+0100,1.30678,1.31745,1.30583,1.31708,138419.8
06.11.2017 23:00:00.000 GMT+0100,1.31709,1.31775,1.31088,1.31661,148668.81179999997
07.11.2017 23:00:00.000 GMT+0100,1.31622,1.31755,1.30861,1.31140,133688.6597
08.11.2017 23:00:00.000 GMT+0100,1.31140,1.31654,1.30850,1.31444,154719.2613
09.11.2017 23:00:00.000 GMT+0100,1.31444,1.32292,1.31121,1.31881,150335.2314
12.11.2017 23:00:00.000 GMT+0100,1.31620,1.31796,1.30619,1.31154,140059.55889999997
13.11.2017 23:00:00.000 GMT+0100,1.31138,1.31869,1.30747,1.31645,139358.2997
14.11.2017 23:00:00.000 GMT+0100,1.31643,1.32137,1.31301,1.31712,169558.5405
15.11.2017 23:00:00.000 GMT+0100,1.31695,1.32074,1.31351,1.31938,146751.04939999996
16.11.2017 23:00:00.000 GMT+0100,1.31937,1.32601,1.31694,1.32156,164876.3985
19.11.2017 23:00:00.000 GMT+0100,1.32175,1.32793,1.31854,1.32344,154485.3514
20.11.2017 23:00:00.000 GMT+0100,1.32329,1.32673,1.32086,1.32370,139393.45019999996
21.11.2017 23:00:00.000 GMT+0100,1.32377,1.33291,1.32133,1.33248,134305.68839999998
22.11.2017 23:00:00.000 GMT+0100,1.33248,1.33367,1.32841,1.33082,113383.23039999999
23.11.2017 23:00:00.000 GMT+0100,1.33061,1.33600,1.32783,1.33346,131536.8503
26.11.2017 23:00:00.000 GMT+0100,1.33219,1.33830,1.33098,1.33178,138984.30969999998
27.11.2017 23:00:00.000 GMT+0100,1.33159,1.33871,1.32208,1.33387,182026.10929999998
28.11.2017 23:00:00.000 GMT+0100,1.33388,1.34479,1.33387,1.34095,176158.09050000002
29.11.2017 23:00:00.000 GMT+0100,1.34096,1.35486,1.34060,1.35240,193792.1317
30.11.2017 23:00:00.000 GMT+0100,1.35240,1.35491,1.34445,1.34746,205127.6022
03.12.2017 23:00:00.000 GMT+0100,1.34338,1.35383,1.34136,1.34790,189600.1006
04.12.2017 23:00:00.000 GMT+0100,1.34790,1.34814,1.33704,1.34422,167030.95050000004
05.12.2017 23:00:00.000 GMT+0100,1.34422,1.34437,1.33576,1.33903,168924.5105
06.12.2017 23:00:00.000 GMT+0100,1.33902,1.34846,1.33198,1.34739,169320.53180000003
07.12.2017 23:00:00.000 GMT+0100,1.34748,1.35202,1.33556,1.33789,172821.8898
10.12.2017 23:00:00.000 GMT+0100,1.33735,1.34313,1.33306,1.33382,151198.63139999998
11.12.2017 23:00:00.000 GMT+0100,1.33370,1.33799,1.33034,1.33168,156740.18890000007
12.12.2017 23:00:00.000 GMT+0100,1.33159,1.34299,1.33114,1.34190,180973.0616
13.12.2017 23:00:00.000 GMT+0100,1.34190,1.34658,1.33854,1.34303,202493.53020000004
14.12.2017 23:00:00.000 GMT+0100,1.34301,1.34474,1.33013,1.33269,192737.3425
17.12.2017 23:00:00.000 GMT+0100,1.33095,1.34182,1.33095,1.33814,162407.26009999998
18.12.2017 23:00:00.000 GMT+0100,1.33812,1.34021,1.33309,1.33843,190004.65979999996
19.12.2017 23:00:00.000 GMT+0100,1.33843,1.34199,1.33717,1.33752,164226.1209
20.12.2017 23:00:00.000 GMT+0100,1.33752,1.33872,1.33311,1.33846,157681.94990000004
21.12.2017 23:00:00.000 GMT+0100,1.33832,1.33971,1.33460,1.33541,159117.48039999997
24.12.2017 23:00:00.000 GMT+0100,1.33449,1.33940,1.33449,1.33899,2909.1
25.12.2017 23:00:00.000 GMT+0100,1.33719,1.33890,1.33473,1.33733,134017.80950000003
26.12.2017 23:00:00.000 GMT+0100,1.33727,1.34295,1.33672,1.33965,146152.73859999998
27.12.2017 23:00:00.000 GMT+0100,1.33965,1.34563,1.33927,1.34382,141610.39939999997
28.12.2017 23:00:00.000 GMT+0100,1.34322,1.35440,1.34263,1.34944,160368.95070000002
01.01.2018 23:00:00.000 GMT+0100,1.35065,1.36001,1.34945,1.35889,166177.4303
02.01.2018 23:00:00.000 GMT+0100,1.35873,1.36124,1.34948,1.35142,167509.3503
03.01.2018 23:00:00.000 GMT+0100,1.35140,1.35595,1.35052,1.35504,157158.66859999998
04.01.2018 23:00:00.000 GMT+0100,1.35499,1.35823,1.35231,1.35640,158713.4897
07.01.2018 23:00:00.000 GMT+0100,1.35556,1.35853,1.35229,1.35662,127218.14869999998
08.01.2018 23:00:00.000 GMT+0100,1.35657,1.35822,1.35063,1.35395,144335.4103
09.01.2018 23:00:00.000 GMT+0100,1.35395,1.35618,1.34816,1.35060,175583.52049999998
10.01.2018 23:00:00.000 GMT+0100,1.35060,1.35546,1.34579,1.35355,176757.90169999996
11.01.2018 23:00:00.000 GMT+0100,1.35354,1.37440,1.35335,1.37277,199780.3594
14.01.2018 23:00:00.000 GMT+0100,1.37279,1.38193,1.37253,1.37935,171136.30950000003
15.01.2018 23:00:00.000 GMT+0100,1.37935,1.38052,1.37417,1.37910,187994.52889999998
16.01.2018 23:00:00.000 GMT+0100,1.37902,1.39420,1.37566,1.38306,214308.24999999994
17.01.2018 23:00:00.000 GMT+0100,1.38306,1.39130,1.38044,1.38922,213483.79999999996
18.01.2018 23:00:00.000 GMT+0100,1.38920,1.39449,1.38383,1.38479,208895.97010000004
21.01.2018 23:00:00.000 GMT+0100,1.38879,1.39905,1.38569,1.39837,191144.33860000002
22.01.2018 23:00:00.000 GMT+0100,1.39829,1.40273,1.39158,1.39973,207246.48969999998
23.01.2018 23:00:00.000 GMT+0100,1.39973,1.42627,1.39952,1.42375,251250.76979999995
24.01.2018 23:00:00.000 GMT+0100,1.42375,1.43451,1.40827,1.41313,319949.9594
25.01.2018 23:00:00.000 GMT+0100,1.41337,1.42854,1.41071,1.41562,287583.3599
28.01.2018 23:00:00.000 GMT+0100,1.41347,1.41579,1.40250,1.40727,251143.63109999997
29.01.2018 23:00:00.000 GMT+0100,1.40729,1.41665,1.39798,1.41447,259251.6891
30.01.2018 23:00:00.000 GMT+0100,1.41434,1.42325,1.41216,1.41902,275460.3209
31.01.2018 23:00:00.000 GMT+0100,1.41890,1.42781,1.41594,1.42595,255744.82830000002
01.02.2018 23:00:00.000 GMT+0100,1.42594,1.42777,1.41013,1.41213,263953.69749999995
04.02.2018 23:00:00.000 GMT+0100,1.41001,1.41501,1.39541,1.39572,268983.04929999996
05.02.2018 23:00:00.000 GMT+0100,1.39559,1.39992,1.38363,1.39480,320959.7116
06.02.2018 23:00:00.000 GMT+0100,1.39479,1.39937,1.38482,1.38809,254148.44090000002
07.02.2018 23:00:00.000 GMT+0100,1.38809,1.40671,1.38454,1.39105,329363.7522
08.02.2018 23:00:00.000 GMT+0100,1.39104,1.39871,1.37642,1.38239,300226.77930000005
11.02.2018 23:00:00.000 GMT+0100,1.38081,1.38758,1.37958,1.38357,217602.6887
12.02.2018 23:00:00.000 GMT+0100,1.38366,1.39239,1.38323,1.38909,227075.75000000003
13.02.2018 23:00:00.000 GMT+0100,1.38909,1.40163,1.37996,1.39956,261883.90219999995
14.02.2018 23:00:00.000 GMT+0100,1.39952,1.41034,1.39948,1.40981,254407.8072
15.02.2018 23:00:00.000 GMT+0100,1.40981,1.41444,1.39964,1.40298,233316.1704
18.02.2018 23:00:00.000 GMT+0100,1.40108,1.40488,1.39584,1.39964,181844.7997
19.02.2018 23:00:00.000 GMT+0100,1.39958,1.40242,1.39311,1.39948,220826.88999999998
20.02.2018 23:00:00.000 GMT+0100,1.39958,1.40082,1.39042,1.39182,249529.91079999995
21.02.2018 23:00:00.000 GMT+0100,1.39182,1.39885,1.38565,1.39531,232848.23930000002
22.02.2018 23:00:00.000 GMT+0100,1.39526,1.40049,1.39044,1.39656,190427.4208
25.02.2018 23:00:00.000 GMT+0100,1.39844,1.40696,1.39280,1.39668,148233.29090000002
26.02.2018 23:00:00.000 GMT+0100,1.39668,1.39962,1.38574,1.39060,175488.29900000003
27.02.2018 23:00:00.000 GMT+0100,1.39060,1.39158,1.37564,1.37590,184598.82889999996
28.02.2018 23:00:00.000 GMT+0100,1.37591,1.37846,1.37115,1.37746,209689.03970000002
01.03.2018 23:00:00.000 GMT+0100,1.37745,1.38166,1.37554,1.37980,191391.409
04.03.2018 23:00:00.000 GMT+0100,1.37886,1.38769,1.37664,1.38482,185323.5894
05.03.2018 23:00:00.000 GMT+0100,1.38478,1.39291,1.38163,1.38863,176971.74919999996
06.03.2018 23:00:00.000 GMT+0100,1.38860,1.39118,1.38459,1.38990,178933.31000000003
07.03.2018 23:00:00.000 GMT+0100,1.38932,1.39098,1.37807,1.38089,179392.81929999997
08.03.2018 23:00:00.000 GMT+0100,1.38089,1.38886,1.37878,1.38447,168512.4383
11.03.2018 22:00:00.000 GMT+0100,1.38500,1.39174,1.38410,1.39052,127550.1006
12.03.2018 22:00:00.000 GMT+0100,1.39048,1.39938,1.38745,1.39602,151625.95940000002
13.03.2018 22:00:00.000 GMT+0100,1.39599,1.39955,1.39255,1.39605,147770.3613
14.03.2018 22:00:00.000 GMT+0100,1.39606,1.39884,1.39213,1.39357,183978.8601
15.03.2018 22:00:00.000 GMT+0100,1.39353,1.39807,1.38891,1.39432,134094.642
18.03.2018 22:00:00.000 GMT+0100,1.39353,1.40881,1.39128,1.40226,170328.4603
19.03.2018 22:00:00.000 GMT+0100,1.40228,1.40664,1.39826,1.39968,143357.0111
