,Compte,Type,conId,Ticker,Quantité,Average Cost
0,U3229419,Stock,2841574,MS,-111.0,45.0398766
1,U3229419,Stock,661440,DRI,-159.0,96.52887925
2,U3229419,Stock,270018,HBAN,-408.0,12.2446103
3,U3229419,Stock,50530752,AWK,-37.0,134.0000784
4,U3229419,Stock,162231797,SYF,-522.0,29.36348485
5,U3229419,Stock,270825,JBHT,-105.0,95.4677705
6,U3229419,Stock,276329,ZION,-129.0,39.5716442
7,U3229419,Stock,270188,HOLX,-93.0,53.52802045
8,U3229419,Stock,138438437,ALLE,-38.0,128.91089735
9,U3229419,Stock,9831,MRO,-1860.0,8.22469915
10,U3229419,Stock,12259,SNA,-32.0,155.3954125
11,U3229419,Stock,9081,LEG,-111.0,45.00993965
12,U3229419,Stock,9720,MMM,-31.0,163.96422905
13,U3229419,Stock,180350774,IRM,-309.0,32.57259125
14,U3229419,Stock,4457287,IT,120.0,126.115
15,U3229419,Stock,11295,PPG,-96.0,105.37671875
16,U3229419,Stock,13977,XOM,82.0,61.0621951
17,U3229419,Stock,273815,RF,-701.0,14.372994
18,U3229419,Stock,49921110,NTAP,327.0,46.0091743
19,U3229419,Stock,95514904,CBRE,-81.0,61.07627035
20,U3229419,Stock,272942,PAYX,-56.0,88.1801982
21,U3229419,Stock,4157,ADI,-46.0,110.0657087
22,U3229419,Stock,198032496,WRK,-151.0,33.46251855
23,U3229419,Stock,6585,DTE,-89.0,113.77332135
24,U3229419,Stock,1448494,WAT,-51.0,199.83918825
25,U3229419,Stock,10811,OMC,-138.0,72.77861305
26,U3229419,Stock,6842,EMR,-157.0,64.61628725
27,U3229419,Stock,5684,CVX,-54.0,93.87928705
