,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-03-03,PPG,0,1,1,0,104.38999938964844,Traité,Open Short,04-03-2020 15:10:53,104.18
1,2020-03-03,RF,0,1,1,0,14.09000015258789,Traité,Open Short,04-03-2020 15:10:53,14.06
2,2020-03-03,ZION,0,1,1,0,38.900001525878906,Traité,Open Short,04-03-2020 15:10:54,38.82
3,2020-03-03,TPR,1,0,0,1,23.36000061035156,Traité,Open Long,04-03-2020 15:10:54,23.41
4,2020-03-03,IT,1,0,0,1,125.83999633789062,Traité,Open Long,04-03-2020 15:10:54,126.09
5,2020-03-03,DRI,0,1,1,0,95.30999755859376,Traité,Open Short,04-03-2020 15:10:55,95.12
6,2020-03-03,MS,0,1,0,0,44.400001525878906,Traité,NA,NA,NA
7,2020-03-03,EMR,0,1,1,0,63.7400016784668,Traité,Open Short,04-03-2020 15:10:55,63.61
8,2020-03-03,SYF,0,1,1,0,28.8700008392334,Traité,Open Short,04-03-2020 15:10:55,28.81
9,2020-03-03,IRM,0,1,1,0,31.40999984741211,Traité,Open Short,04-03-2020 15:10:55,31.35
10,2020-03-03,ADI,0,1,0,0,107.1999969482422,Traité,NA,NA,NA
11,2020-03-03,MRO,0,1,1,0,8.079999923706055,Traité,Open Short,04-03-2020 15:10:56,8.06
12,2020-03-03,FFIV,1,0,0,1,116.12999725341795,Traité,Open Long,04-03-2020 15:10:56,116.36
13,2020-03-03,OMC,0,1,1,0,69.19000244140625,Traité,Open Short,04-03-2020 15:10:56,69.05
14,2020-03-03,NTAP,1,0,0,1,45.90999984741211,Traité,Open Long,04-03-2020 15:10:57,46.0
15,2020-03-03,JBHT,0,1,1,0,94.54000091552734,Traité,Open Short,04-03-2020 15:10:57,94.35
16,2020-03-03,HSIC,0,1,0,0,60.56000137329102,Traité,NA,NA,NA
17,2020-03-03,CVX,0,1,0,0,94.38999938964844,Traité,NA,NA,NA
18,2020-03-03,DTE,0,1,1,0,113.0199966430664,Traité,Open Short,04-03-2020 15:10:57,112.79
19,2020-03-03,WAT,0,1,1,0,201.47000122070312,Traité,Open Short,04-03-2020 15:10:58,201.07
