,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507425,Stock,13805,WMB,-464.0,21.71443145
1,DU1507425,Stock,233674866,CHTR,-20.0,489.38975
2,DU1507425,Stock,89495776,MPC,-190.0,52.85405
3,DU1507425,Stock,11295,PPG,76.0,126.9031579
4,DU1507425,Stock,105669270,PSX,-104.0,97.2482519
5,DU1507425,Stock,5026984,LNT,-180.0,55.46762165
6,DU1507425,Stock,272207,MXIM,-163.0,61.4724736
7,DU1507425,Stock,12120,SHW,-18.0,563.63265555
8,DU1507425,Stock,5941,COF,-99.0,101.63767575
9,DU1507425,Stock,2586156,KMX,-110.0,90.8389091
10,DU1507425,Stock,5794,CLX,-66.0,152.18127575
11,DU1507425,Stock,371886040,LHX,-47.0,210.84424045
12,DU1507425,Stock,6585,DTE,-78.0,129.1643859
13,DU1507425,Stock,136370275,ICE,-103.0,96.1808029
14,DU1507425,Stock,308728373,BKNG,5.0,1996.7
15,DU1507425,Stock,262397910,SBAC,39.0,253.11564105
16,DU1507425,Stock,4157,ADI,84.0,119.8238095
17,DU1507425,Stock,181764593,EQIX,-17.0,582.559
18,DU1507425,Stock,9174,LNC,176.0,54.8856818
19,DU1507425,Stock,9091,LEN,168.0,68.5559524
20,DU1507425,Stock,272992,PCAR,-134.0,75.59085375
21,DU1507425,Stock,12814,TJX,-164.0,61.0425195
22,DU1507425,Stock,8758,K,-145.0,69.12465655
23,DU1507425,Stock,94078796,FBHS,-150.0,66.89516265
24,DU1507425,Stock,236074120,FTV,131.0,74.7276336
25,DU1507425,Stock,209411798,HPE,-691.0,14.65457755
